,FIPS,Poverty Rate,Income,Unemployment Rate,Prescription Rate,Death Rate,Strata
928,24043,12.0,55643.0,7.3,124.8,6.69,2.0
929,24510,22.7,41988.0,9.7,68.5,5.79,2.0
930,25001,9.6,60685.0,8.4,82.4,18.14,2.0
931,25003,12.8,51431.0,7.4,85.1,13.89,2.0
932,25005,14.1,53626.0,8.7,91.2,19.9,2.0
933,25009,11.6,67235.0,7.0,62.3,13.64,2.0
934,25013,17.9,48560.0,8.7,89.0,14.12,2.0
935,25015,13.1,61911.0,6.1,72.7,16.92,2.0
936,25017,8.7,82118.0,5.5,45.9,9.02,2.0
937,25021,6.9,83830.0,5.8,54.6,10.9,2.0
938,25023,8.0,75264.0,7.0,70.3,15.74,2.0
939,25025,20.4,54164.0,6.2,45.1,13.63,2.0
940,25027,13.0,62268.0,7.2,70.6,12.61,2.0
941,26045,11.5,53764.0,6.7,108.6,13.84,2.0
942,26049,21.7,41393.0,9.7,134.2,9.87,2.0
