,FIPS,Poverty Rate,Income,Unemployment Rate,Prescription Rate,Death Rate,Strata
928,11001,17.7,73115.0,6.9,35.7,13.83,3.0
929,12001,21.1,47023.0,4.6,69.3,3.85,3.0
930,12005,16.5,47745.0,5.5,121.5,10.46,3.0
931,12009,13.4,50352.0,6.0,93.0,8.98,3.0
932,12011,14.0,53624.0,5.1,52.0,5.27,3.0
933,12015,12.4,45495.0,6.0,77.8,6.93,3.0
934,12019,11.6,59244.0,5.1,88.5,18.14,3.0
935,12021,13.6,62385.0,5.3,58.5,12.31,3.0
936,12031,16.0,49565.0,5.8,88.6,13.14,3.0
937,12033,15.4,45735.0,5.6,116.4,15.11,3.0
938,12035,11.7,50347.0,6.3,77.6,9.49,3.0
939,12053,14.3,43103.0,7.0,109.3,7.85,3.0
940,12057,15.8,51710.0,5.1,67.0,9.04,3.0
941,12069,12.8,49711.0,5.5,82.4,3.68,3.0
942,12071,15.9,50713.0,5.2,65.4,12.25,3.0
